meet_id,person_id,race_start_time,discipline_name,gender,phase,points,time_str,rank,athlete_name,country_code,time_seconds,meet_name,start_date,end_date,use_era5_land,lat,lon,elevation,timezone,temperature,dewpoint,wind_speed,pressure,relative_humidity,wbgt,city,country,race_time_temperature,race_time_dewpoint,race_time_wind_speed,race_time_pressure,race_time_relative_humidity,race_time_wbgt
oly_2008,7d875406-4c0b-4d3c-88e2-a94fe464c4bd,2008-08-17T02:14:00,Men's 1500m Freestyle,Men,Finals,981.0,14:48.16,5.0,Larsen JENSEN,USA,888.16,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.550622558593773,15.560876464843773,0.723773202649784,996.9775,64.70482252588707,22.5472622514422
oly_2008,5489c772-4727-4a4c-8c72-bc78ccffa6b4,2008-08-17T02:14:00,Men's 1500m Freestyle,Men,Finals,968.0,14:52.11,6.0,David DAVIES,GBR,892.11,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.550622558593773,15.560876464843773,0.723773202649784,996.9775,64.70482252588707,22.5472622514422
oly_2008,d5de17f0-0193-47cf-a285-5c732aabc4c3,2008-08-17T02:14:00,Men's 1500m Freestyle,Men,Finals,958.0,14:55.20,7.0,Lin ZHANG,CHN,895.2,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.550622558593773,15.560876464843773,0.723773202649784,996.9775,64.70482252588707,22.5472622514422
oly_2008,8034b451-3bed-4c9a-bd7e-1f4977e2b38a,2008-08-17T02:14:00,Men's 1500m Freestyle,Men,Finals,927.0,15:05.12,8.0,Yang SUN,CHN,905.12,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.550622558593773,15.560876464843773,0.723773202649784,996.9775,64.70482252588707,22.5472622514422
oly_2008,9edc25a7-2ed7-4f36-a7cb-7db35908b03c,2008-08-15T02:19:00,Men's 200m Backstroke,Men,Finals,1035.0,1:53.94,1.0,Ryan LOCHTE,USA,113.94,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,21.600610351562523,19.594384765625023,2.0615949454006115,998.605625,88.3871777037763,23.7995408867021
oly_2008,93b926bc-5bb2-41a1-8116-68407f294686,2008-08-15T02:19:00,Men's 200m Backstroke,Men,Finals,1025.0,1:54.33,2.0,Aaron PEIRSOL,USA,114.33,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,21.600610351562523,19.594384765625023,2.0615949454006115,998.605625,88.3871777037763,23.7995408867021
oly_2008,e5312f2e-d574-440e-9bd1-026e8af0bf90,2008-08-15T02:19:00,Men's 200m Backstroke,Men,Finals,1009.0,1:54.93,3.0,Arkady VYATCHANIN,RUS,114.93,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,21.600610351562523,19.594384765625023,2.0615949454006115,998.605625,88.3871777037763,23.7995408867021
oly_2008,5a8c6fb6-3e58-4bd1-8f7d-811364dc15c5,2008-08-15T02:19:00,Men's 200m Backstroke,Men,Finals,994.0,1:55.49,4.0,Markus ROGAN,AUT,115.49,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,21.600610351562523,19.594384765625023,2.0615949454006115,998.605625,88.3871777037763,23.7995408867021
oly_2008,b4049176-aa0e-40bb-b8b5-3988c8a92e8f,2008-08-15T02:19:00,Men's 200m Backstroke,Men,Finals,988.0,1:55.72,5.0,Ryosuke IRIE,JPN,115.72,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,21.600610351562523,19.594384765625023,2.0615949454006115,998.605625,88.3871777037763,23.7995408867021
oly_2008,a42aa3f5-7f2c-4cba-938b-031b06b5c4d4,2008-08-15T02:19:00,Men's 200m Backstroke,Men,Finals,971.0,1:56.39,6.0,Hayden STOECKEL,AUS,116.39,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,21.600610351562523,19.594384765625023,2.0615949454006115,998.605625,88.3871777037763,23.7995408867021
oly_2008,10f4aada-b5fb-4a97-86ab-9adc7834dc87,2008-08-15T02:19:00,Men's 200m Backstroke,Men,Finals,968.0,1:56.52,7.0,Razvan Ionut FLOREA,ROU,116.52,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,21.600610351562523,19.594384765625023,2.0615949454006115,998.605625,88.3871777037763,23.7995408867021
oly_2008,e4066bd2-8de4-4c69-b48e-b349e3b7b250,2008-08-15T02:19:00,Men's 200m Backstroke,Men,Finals,956.0,1:57.00,8.0,Gregor TAIT,GBR,117.0,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,21.600610351562523,19.594384765625023,2.0615949454006115,998.605625,88.3871777037763,23.7995408867021
oly_2008,37f64cfc-0948-4610-acf4-f9b900937ae6,2008-08-14T02:03:00,Men's 200m Breaststroke,Men,Finals,1027.0,2:07.64,1.0,Kosuke KITAJIMA,JPN,127.64,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.703820800781273,21.903314208984398,0.9248167269191635,996.3440625,95.2552208813881,25.513933437062608
oly_2008,a813fd49-f76d-49f2-b885-6d88a98dcc1c,2008-08-14T02:03:00,Men's 200m Breaststroke,Men,Finals,998.0,2:08.88,2.0,Brenton RICKARD,AUS,128.88,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.703820800781273,21.903314208984398,0.9248167269191635,996.3440625,95.2552208813881,25.513933437062608
oly_2008,aa40579e-1c30-49f8-9c2a-4768b5124edc,2008-08-14T02:03:00,Men's 200m Breaststroke,Men,Finals,996.0,2:08.94,3.0,Hugues DUBOSCQ,FRA,128.94,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.703820800781273,21.903314208984398,0.9248167269191635,996.3440625,95.2552208813881,25.513933437062608
oly_2008,2f60fe77-317f-4eac-a2a6-00837fbb75c8,2008-08-14T02:03:00,Men's 200m Breaststroke,Men,Finals,994.0,2:09.03,4.0,Michael BROWN,CAN,129.03,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.703820800781273,21.903314208984398,0.9248167269191635,996.3440625,95.2552208813881,25.513933437062608
oly_2008,fa6c5d78-a3d9-4961-a0d8-6aef539962a0,2008-08-14T02:03:00,Men's 200m Breaststroke,Men,Finals,990.0,2:09.22,5.0,Daniel GYURTA,HUN,129.22,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.703820800781273,21.903314208984398,0.9248167269191635,996.3440625,95.2552208813881,25.513933437062608
